time_s,position_um,time_s_filter,position_um_filter
30.439,2.780112000576595,30.439793069630152,2.779112704744149
30.489999999999995,2.779794280197375,30.489772147760256,2.777816171134051
30.54,2.775228989981326,30.53970513239576,2.77604811237756
30.590000000000003,2.775381391444752,30.589592023536653,2.7744940508493765
30.64,2.774207453326192,30.639721804510824,2.772938562739814
30.69,2.771114157062332,30.68975286041145,2.7709037739310185
30.740000000000002,2.763255450593082,30.73974109185963,2.769238353661966
30.79,2.763816953867434,30.789795031055444,2.7674299296861578
30.838999999999995,2.766527937909381,30.839802876756654,2.7659989949804666
30.889999999999997,2.76791832798957,30.88990748610611,2.7648629096429036
30.939000000000004,2.762831920171488,30.939928407976,2.763669463057508
30.99,2.761300763776441,30.989918273945275,2.7627960623209535
31.040000000000003,2.764547229732078,31.039908139914548,2.7621004153581468
31.090999999999998,2.760267099998338,31.08992906178443,2.7613382926392718
31.138999999999996,2.759555835346552,31.1400336711339,2.760276806544111
31.191,2.761285593730506,31.19018764302013,2.759221033509531
31.24,2.755599520744926,31.24030402092141,2.7578283722533197
31.29,2.759967746929687,31.29038607387989,2.7560094974890808
31.341,2.755164047167551,31.340437070937746,2.7539927993427735
31.39,2.75372262902352,31.39037005557325,2.7521312190557334
31.440000000000005,2.75346856333546,31.44033115397142,2.7505960968365084
31.489999999999995,2.748504026454647,31.490065707747167,2.749219588926653
31.540999999999997,2.745806038337057,31.539949656750107,2.747553095694415
31.591,2.740757184039247,31.589836874795225,2.7465074341217153
31.64,2.743601423421254,31.63976168682529,2.745538145184757
31.688999999999997,2.742545945984538,31.689633867276413,2.7445327032695315
31.739,2.745003924187008,31.73965217391257,2.744271004997954
31.789000000000005,2.742505099855578,31.78961784896978,2.7437320620828967
31.839000000000002,2.7443647273793075,31.83958679306916,2.7434544211212892
31.889,2.7460041819982766,31.889705132395733,2.743481800819184
31.939000000000004,2.7463186073021313,31.939743053284918,2.7436999915830285
31.990999999999996,2.74149174991221,31.989703824778875,2.743774327096298
32.04,2.745589012534181,32.039677672441506,2.7435670880550287
32.09,2.7435985166026122,32.08975482183673,2.7429244332869653
32.141,2.741195878725744,32.1398826413856,2.7417850823100633
32.19,2.743578294822414,32.190030075187494,2.7406460538972657
32.24,2.737909628453521,32.24001994115676,2.739433000683952
32.29,2.737484283878067,32.289995096436265,2.7381529079219895
32.34,2.7409596764708524,32.339952271983826,2.7366587126351942
32.389,2.734777019900299,32.38988819875728,2.7357062021879117
32.439,2.7305105021076295,32.439855508335576,2.734772012367947
32.49,2.731999782770511,32.489763975154794,2.7339491701959266
32.54,2.730363792554068,32.53979405034278,2.7329641586724103
32.59,2.732146016363179,32.58975024517769,2.732311648110755
32.64,2.731466619682128,32.639691729322834,2.7317729944096407
32.689,2.731661800310935,32.68971199738428,2.730912892274544
32.74,2.729457227013727,32.739671461261366,2.7300913896105756
32.79,2.731562172626401,32.78962929061736,2.7284962002467212
32.84,2.7318853209349556,32.83953285387332,2.7268723301298823
32.89,2.725008065566842,32.88941647597205,2.725349715210196
32.939,2.725188816618951,32.93944458973472,2.7238783593665588
32.989,2.7239017168066355,32.98940568813289,2.7216383250079015
33.039,2.7199229945345516,33.03933736515152,2.719665262210782
33.089,2.717353408660023,33.089221314154464,2.7178346734527983
33.139,2.71145851893982,33.13925956194786,2.71594855269066
33.189,2.709723174261929,33.189278195488235,2.7141999532060828
33.239,2.7085698601767025,33.239193527296,2.7125899135321485
33.289,2.711754702198527,33.289099051977274,2.7113946195787664
33.34,2.710079493515775,33.33897646289587,2.7103062650047107
33.391,2.712688607631129,33.38897188623684,2.709131482551902
33.438,2.705993046063051,33.438942464857305,2.70768210471393
33.488,2.7108335676972213,33.48894409937838,2.706112054841457
33.539,2.707940677267128,33.538830663615066,2.7047529724126087
33.59,2.7027757119118996,33.58877607061081,2.703109218206893
33.638,2.70410728473726,33.638885583523525,2.701660745540897
33.688,2.70156387931013,33.6889787512254,2.7001568708404715
33.738,2.7001832788372995,33.738999673095286,2.698316430711685
33.789,2.69110169210202,33.788979405033835,2.6964748204927402
33.84,2.689795049007912,33.83911343576282,2.694882566184016
33.889,2.6920043555463544,33.88931153971836,2.693575599889446
33.94,2.689845301851829,33.93955541026429,2.6926096452210735
33.989,2.692832291595251,33.989611964693836,2.6915578950280454
34.041,2.691354755207635,34.039642366786026,2.6911432683915355
34.091,2.694605028127555,34.08978620464153,2.690785356577305
34.139,2.6925771544532,34.139875776397005,2.6905907785670227
34.189,2.6882924765762133,34.18990781301029,2.690656694800339
34.24,2.690855278697147,34.23989735207534,2.6906941634026227
34.291,2.689969122286993,34.28989375612894,2.6905728382865814
34.339,2.691438726270229,34.339837855507824,2.689783773163661
34.389,2.688467314402077,34.389906832297626,2.6889760843385155
34.44,2.689824798418931,34.43986760379157,2.68797736607866
34.49,2.6875720103997165,34.489866296174704,2.6867939334306272
34.54,2.6865892992487903,34.53976005230415,2.6858345476684535
34.589,2.687294081510303,34.589785223928864,2.684861988181696
34.641,2.682288188073574,34.63989244851208,2.684201985874405
34.69,2.6809826795385177,34.68982085648853,2.6833152241509373
34.74,2.679959989712651,34.73968551814267,2.6824380295985293
34.789,2.682219532300984,34.78952402745944,2.682044672181237
34.84,2.682744109250409,34.83952010460883,2.68197624085778
34.889,2.679440191872464,34.88935697940452,2.682065863452797
34.939,2.6826697888573743,34.9391497221309,2.682364060953086
34.989,2.6826212886797056,34.98888002615182,2.682917888036706
35.039,2.6826333395355895,35.03872834259509,2.6830471480746416
35.089,2.682121047810772,35.08860771493901,2.683157744548802
35.138,2.682730800855296,35.138431186661784,2.6834116364578677
35.188,2.687533805391248,35.18843510951239,2.6835090043212197
35.238,2.686465589113244,35.23847989539013,2.6832309189524968
35.289,2.684785253816108,35.28842595619432,2.6825579686590655
35.338,2.681277758203227,35.33841941810997,2.681766020559736
35.388,2.682368110727331,35.3884602811371,2.681266045954146
35.438,2.677489091994738,35.43860444589683,2.679996274862825
35.49,2.674576868671893,35.488730630924614,2.6789652359478877
35.539,2.677942528837661,35.53878620464151,2.6774898853015707
35.589,2.6773434454682774,35.58891729323256,2.676020226212329
35.639,2.676140185011459,35.639036940176,2.674806753656427
35.689,2.6714293225252583,35.68905818895011,2.6733127340742384
35.738,2.671276003299383,35.739092840797106,2.672107331419304
35.79,2.671598287459469,35.78888623733192,2.670869925243537
35.839,2.672342168447045,35.838848643346964,2.6695925083448517
35.89,2.665355765177764,35.88874370709329,2.6682088165527085
35.938,2.66823299705464,35.93867996077096,2.6671734979043604
35.988,2.664007484822173,35.98851127819496,2.6657841403995075
36.039,2.667189741223254,36.03856096763595,2.664218581007041
36.088,2.665246336243611,36.08854331480823,2.6628390995083224
36.138,2.657806411762578,36.138517489375076,2.661510290920077
36.188,2.658318042685647,36.18848676037867,2.6600016767365244
36.237,2.657532233702543,36.2385102974823,2.6582745715897738
36.29,2.657226788789527,36.28835828702135,2.6564230713656154
36.339,2.656942997444222,36.3383573063087,2.6547019637711107
36.389,2.655317657074341,36.38831186662254,2.6529810150576054
36.438,2.651346649879594,36.43837136319004,2.651158242596991
36.489,2.650351535726538,36.48830598234663,2.6497341650798023
36.538,2.647329660491308,36.538227525334534,2.6481589330097406
36.588,2.645909385986314,36.58822621771767,2.6468079981594723
36.638,2.643579939265147,36.638159202353165,2.6459435084404865
36.688,2.64457458772278,36.68813828048327,2.644992784309251
36.737,2.642317727953745,36.73802059496512,2.644705313028733
36.788,2.6431576385597633,36.78775024517762,2.6447607622289433
36.838,2.6422732607501813,36.83773749591314,2.644511353805695
36.888,2.645768860691612,36.88772768878664,2.6438390699345424
36.938,2.6427690511569053,36.9377767244192,2.6432442124961333
36.988,2.641924747012804,36.987850277868034,2.6424138148206096
37.038,2.642239344315197,37.038004249754266,2.6414515555814027
37.088,2.646665476750297,37.088095782935056,2.6398921048949346
37.138,2.644001144098836,37.13806897678924,2.638122538123171
37.187,2.641122933151835,37.18815364498147,2.636177376844477
37.238,2.632311262089542,37.23825629290563,2.634229481164451
37.289,2.6235602161560725,37.288339326576754,2.631679388932257
37.339,2.6233032293646,37.338399476952695,2.628758963097019
37.389,2.626830881023103,37.388523700555176,2.6257607789426523
37.439,2.622996167262929,37.43856587119919,2.62285983255898
37.488,2.619511571712673,37.488612945406445,2.619361825454458
37.538,2.616259174471937,37.538661654134785,2.616230935957191
37.588,2.6174453326193654,37.58870872834204,2.6131498295536626
37.64,2.614912609210039,37.638750898986046,2.610750897691232
37.689,2.609680294846762,37.68878489702461,2.608923641515347
37.739,2.604060160229917,37.73871722785168,2.6078164273063726
37.788,2.603444743022815,37.78874338018904,2.6069208950045413
37.839,2.6041894464528643,37.83880745341558,2.6056026227133553
37.888,2.600169091395519,37.888800915331245,2.6046921278684256
37.939,2.599538242554702,37.93881399149992,2.6044148181901132
37.989,2.6053064060949223,37.98884668192162,2.603827179501602
38.039,2.601196216438225,38.038808761032456,2.6030706181206007
38.089,2.603972848610492,38.08880876103246,2.6016167966626065
38.139,2.606208792543181,38.13881235697884,2.6005014165155393
38.189,2.605433815381586,38.18885714285658,2.5988905949097902
38.239,2.601803065679579,38.23883785550777,2.596686353002159
38.288,2.59599217701613,38.28881366459571,2.5942340531204904
38.338,2.5947734006127514,38.338585812356406,2.5918410316989586
38.389,2.5879689183480354,38.38853023863951,2.589433658856052
38.439,2.580971025877987,38.43841059169606,2.586844149094973
38.489,2.579519450820553,38.48842562929005,2.584061624953886
38.539,2.575399908152857,38.5384324942786,2.5818810655863293
38.588,2.579016932241479,38.5883785550828,2.579934144073509
38.637,2.573672195995726,38.63835403726652,2.5779166051495026
38.688,2.577248610325884,38.688470742072006,2.5769199782341374
38.738,2.581063958653624,38.73855475645579,2.576270050808116
38.788,2.5788786062640745,38.78861261850219,2.5755627353787736
38.84,2.5759528986518965,38.838448839489445,2.574857645545112
38.889,2.575972965549003,38.88835240274542,2.5743187997685224
38.939,2.573423239379261,38.93832330827009,2.5733274514344306
38.988,2.5740687053898585,38.988308924484535,2.572045882436005
39.038,2.572319530236517,39.03836842105205,2.570291986372049
39.089,2.56561216269399,39.088362209871924,2.5687143865209725
39.139,2.570901735003959,39.138349460607465,2.5671244366389687
39.187,2.562679284842109,39.18820889179412,2.5651227749793044
39.237,2.560527675601079,39.2379748283747,2.563629787064959
39.287,2.561824488842146,39.28782445243486,2.562584963534526
39.339,2.559440869845019,39.33761163778954,2.56173128094073
39.388,2.558640761244011,39.38771559333057,2.560913837369122
39.438,2.56076717044696,39.43770774762937,2.5602538531487746
39.488,2.5583966105251075,39.48779339653423,2.559673285131134
39.537,2.563803265454204,39.537742726380586,2.5590185189507078
39.588,2.556648210272814,39.58775776397457,2.5583805035506524
39.637,2.5595285088293926,39.63778587773724,2.5571288082113384
39.687,2.56021760763646,39.68792056227467,2.556774280976568
39.739,2.556769175430015,39.737897678979465,2.5558754846412723
39.788,2.556065049608503,39.7878290290939,2.5551385974270264
39.839,2.5536457704586613,39.83771461261791,2.5545064385545233
39.887,2.551450754240182,39.887678980058254,2.553614865182517
39.938,2.55013039427801,39.93761359921484,2.5524646588384052
39.987,2.546771239262386,39.987574370708785,2.5514132001937484
40.038,2.54924756297492,40.037505393918984,2.5503445510146974
40.087,2.549600293510359,40.0875152010455,2.550008411275199
40.138,2.5536991769950252,40.13756946714553,2.548687815464216
40.187,2.549229114656317,40.18758123569734,2.547824847041805
40.237,2.5505064965196707,40.23746355017921,2.5469059227784867
40.287,2.545397028243973,40.28743118666172,2.5457391396832563
40.337,2.543302612268137,40.33743151356593,2.544513680083274
40.388,2.542375354960271,40.387579601176256,2.5434152981277673
40.438,2.542954947440925,40.43750277868524,2.5422561366186573
40.488,2.54264679363493,40.48749329846295,2.5411261840484594
40.539,2.539330523827186,40.537408303366504,2.539697700342626
40.587,2.532778714978132,40.587449820202075,2.538146472849365
40.637,2.537777607011679,40.63738803530506,2.536594070516553
40.686,2.532956225533282,40.68731644328152,2.535740173959627
40.737,2.534147645775839,40.737126511931386,2.5345016507839078
40.788,2.534773140922326,40.7870728996398,2.5335132213488376
40.837,2.535996716637454,40.83697842432107,2.532158346964199
40.886,2.532621586548094,40.886790454396255,2.5307132036146496
40.937,2.530640495096009,40.93668944099318,2.529270448696367
40.987,2.527114032966507,40.986678653154016,2.5279119051379415
41.037,2.5245296570755094,41.036562602156955,2.526680133441671
41.086,2.525870449064505,41.08672376593597,2.5253581691079643
41.136,2.525319879412105,41.13669924811968,2.5235821910204264
41.187,2.519597650374175,41.18669107551426,2.5224496876432236
41.238,2.520418327366587,41.23666492317689,2.5209592192891126
41.286,2.518605129690975,41.286676691728715,2.519659800755643
41.336,2.519049091214189,41.336763975154675,2.518558479459855
41.387,2.518095001620344,41.38678718535408,2.5179866022769315
41.437,2.516969449097306,41.43665936580521,2.5177086251980767
41.486,2.51703751195125,41.486669499835926,2.517216857734611
41.538,2.516824683655393,41.5366188296823,2.5167098493934015
41.586,2.516828068031262,41.5866534815293,2.5159452815200987
41.637,2.517399239584143,41.63654037267019,2.5158624291381138
41.687,2.514207861836125,41.686478260868945,2.5161874931372803
41.736,2.515569086226841,41.73646714612556,2.5160593395130735
41.786,2.515706052770375,41.78648872180389,2.515767389777547
41.836,2.516697657719519,41.836400130761064,2.5152469897378515
41.886,2.514777160258276,41.886365805818265,2.514578798770976
41.937,2.510460786196575,41.93632984635439,2.514366962081792
41.986,2.514049557961847,41.98632657731223,2.5139601868922044
42.037,2.513549619526805,42.03632167374898,2.5131002530206215
42.086,2.517225942147955,42.08640536122854,2.511507433491127
42.137,2.5115326483609315,42.13643478260808,2.5097828446278445
42.186,2.505850471434823,42.18646583850869,2.5083876418739623
42.236,2.504537222102105,42.236588754494306,2.5065343198856715
42.287,2.505167719627869,42.286570447858146,2.504712790567401
42.337,2.5044865631731716,42.33655377574308,2.502276527852246
42.386,2.505299660438794,42.38659136972803,2.4999038234842534
42.437,2.494624706187234,42.43659300424912,2.497651799976421
42.487,2.489555799832182,42.48659300424914,2.495291370099163
42.536,2.488832224997537,42.536535469106916,2.492710340581044
42.587,2.493906211411669,42.58656325596537,2.4901646037839753
42.636,2.492901052719164,42.63647433801833,2.488552510177795
42.687,2.485346880050104,42.68661033017263,2.4867102034676325
42.736,2.483394015672348,42.73664792415759,2.484699217644712
42.787,2.478668465406113,42.78669892121545,2.4828477360363213
42.837,2.483624669900794,42.83671068976726,2.4812251776518393
42.886,2.482829895112544,42.88672082379799,2.47973428091853
42.936,2.47841445810462,42.93664236678589,2.4789722950096422
42.987,2.472466095926225,42.986621444916,2.477708904858264
43.037,2.477202932947021,43.03660542660936,2.4760406246744115
43.087,2.478029807525181,43.086507355344246,2.4742763384177757
43.138,2.471804754497015,43.13647335730567,2.472811584329047
43.186,2.472368107674289,43.18630467472966,2.471633234564356
43.236,2.470988989607654,43.23629029094412,2.470490885660162
43.285,2.4684934391529745,43.28625302386336,2.4687847612121043
43.336,2.46766242223669,43.336252043150715,2.467101474692756
43.386,2.468524417544335,43.386182085648265,2.4660552099065782
43.436,2.463328157540258,43.436102321019284,2.465065361583748
43.486,2.461361806965323,43.48592579274207,2.4641043862089944
43.536,2.460900276486519,43.535888852565556,2.462567985583712
43.586,2.460206552047697,43.58585191238903,2.4616458336255196
43.636,2.462598299726845,43.6357097090546,2.4611728763498433
43.687,2.461828031158111,43.685788819875135,2.460847834755082
43.736,2.455693825107614,43.7357692056221,2.4603741932073757
43.785,2.462658612584685,43.78570676691665,2.4596680391260843
43.835,2.458944417830642,43.835598234716585,2.4584873288827733
43.886,2.455841002636811,43.8855831971226,2.457076370822171
43.935,2.4566041417559963,43.93565838509251,2.4553429735214745
43.986,2.453530372272227,43.98573357306243,2.452701175642939
44.035,2.455649205239833,44.03580876103236,2.4500170091456495
44.085,2.452364358702811,44.08582804838116,2.446978804869151
44.137,2.448065449287906,44.13587839163059,2.444035746176463
44.186,2.437394378300304,44.185900621117355,2.44137701970784
44.236,2.434621858055347,44.23612455050604,2.4387363739660417
44.287,2.4310661008217065,44.286425629289965,2.4356205672649827
44.337,2.429342759386997,44.33653644981954,2.433088936408562
44.387,2.425634594439687,44.38659986923765,2.4303287576152703
44.436,2.425978763518406,44.43659104282379,2.427869693965643
44.486,2.430255570415579,44.48659365805753,2.425700046489583
44.536,2.42562270792456,44.53660117685451,2.423727375135575
44.587,2.427031950268923,44.586607061130415,2.4220708468777916
44.637,2.4225935643537526,44.636626348479226,2.420746930672465
44.688,2.4187991940045825,44.68674599542268,2.419532055776741
44.737,2.416364253611668,44.73671134357567,2.4175591590843064
44.785,2.414785865307939,44.786665250081064,2.4156300493507272
44.836,2.413055828590721,44.83663877083948,2.413720456893658
44.886,2.414743333520116,44.88677476299379,2.411831266201105
44.938,2.4092819741616434,44.93695194507943,2.4095879492899424
44.987,2.4077343288188744,44.98694050343182,2.4077469202282455
45.038,2.404023597622659,45.03688656423601,2.406781020392448
45.087,2.4052913557696223,45.086734226870846,2.4056990862765693
45.136,2.402567163515073,45.13677247466425,2.4050317810653303
45.186,2.401428026388331,45.18671559333048,2.4041377823571985
45.237,2.404902975754434,45.236747303039536,2.403010792961172
45.287,2.404264406271925,45.28678391631185,2.4023893995517547
45.338,2.402476583256496,45.336561294540026,2.401956050473497
45.386,2.402021276973213,45.386312520430835,2.4015615584184493
45.435,2.405322266740517,45.43612455050603,2.4014709178633167
45.486,2.4025702941688265,45.48603170970838,2.4011364399180914
45.536,2.397597570685557,45.535925465837835,2.4005636664611543
45.587,2.397457649362576,45.586007845700536,2.40003431854983
45.635,2.3962933452188833,45.635993135010764,2.3996779944241444
45.686,2.3991112889595283,45.68599313501076,2.398762527295534
45.736,2.403459570297326,45.73597352075773,2.3977000266804027
45.785,2.3980266991292365,45.78608041843672,2.397091434777394
45.836,2.395898238613531,45.836174239947006,2.396507403548462
45.887,2.395022211745778,45.88629584831577,2.3957263733997305
45.936,2.394376143253747,45.936249754821155,2.395447828926457
45.987,2.393819644935217,45.9862562929055,2.395358762098734
46.037,2.396689934327498,46.0363370382471,2.3949942421296067
46.086,2.3924872714402814,46.08635240274532,2.394435733045799
46.137,2.389817233848598,46.136343249427235,2.3937170733878115
46.186,2.393845569197963,46.18616999019218,2.392338799686454
46.236,2.3943708821655605,46.23603465184632,2.3912854225374844
46.285,2.3916290933313786,46.28577280156844,2.3905577745210844
46.335,2.391154936814423,46.33563909774367,2.389474893206253
46.386,2.392872682561871,46.3853445570441,2.38830736226218
46.437,2.384746756584099,46.43519091206208,2.3868424366647916
46.485,2.3840240182667296,46.4850879372337,2.3853628480005904
46.534,2.3846773300003266,46.53503563255897,2.3838245783775935
46.584,2.380046691700827,46.58518012422291,2.382494344719545
46.635,2.377740597866245,46.63520137299702,2.380999539203905
46.685,2.3823670655355365,46.68544753187248,2.379568001644719
46.735,2.378749512565479,46.735545930041795,2.378861406829797
46.787,2.3782868432731346,46.78564596273223,2.378632337783408
46.834,2.3780767033364842,46.83566067342198,2.378766317387331
46.887,2.3760612165456676,46.885590062111106,2.3791734791787196
46.937,2.378488504427173,46.93566721150633,2.379765659252083
46.986,2.378148611421099,46.9857835894076,2.379854520518456
47.037,2.379084282511402,47.035796338672064,2.3800231896939037
47.085,2.381874182278483,47.085779666557,2.380093910725675
47.136,2.384255601824668,47.13569597907743,2.3797235560677645
47.184,2.384398008129661,47.185632232755104,2.3794902445522776
47.235,2.3822800561182813,47.235532526968896,2.3794974116761503
47.285,2.3807835060524334,47.28528506047658,2.379008271727001
47.335,2.376259817233085,47.335355998691675,2.378711284910247
47.386,2.373441307576134,47.38507714939451,2.3783517774628997
47.435,2.3747518315799696,47.435113435762624,2.377533901230171
47.486,2.375407072500101,47.48526610003199,2.3770014152306316
47.536,2.37353874663436,47.535361229159165,2.3763655024577033
47.585,2.376093441567033,47.585548218371315,2.3753764686056633
47.635,2.3787296367242114,47.635541353382756,2.3747584080501185
47.685,2.373628187347616,47.685685518142485,2.374381797622647
47.735,2.37355778977193,47.7356574043798,2.373860385148313
47.787,2.376674280589125,47.785655769858714,2.372794372044382
47.835,2.3723807650928035,47.835624713958104,2.3719887633428343
47.887,2.3704755918312466,47.885564236677936,2.3706547553180983
47.936,2.371883441978986,47.935564563582155,2.369048560177501
47.985,2.367028267974089,47.98548283752789,2.3672042081552758
48.035,2.363841653148842,48.035465184700165,2.3655506214272757
48.085,2.36585186190396,48.085514874141154,2.3636178995820805
48.136,2.360484316329573,48.135457992807396,2.361919164914509
48.185,2.356442599298786,48.18529780974103,2.3604179180666973
48.235,2.35630366903955,48.2351804511271,2.358871677324652
48.285,2.361313471791846,48.28496305982276,2.357807011902573
48.335,2.355927407381565,48.334860411898596,2.357299996315294
48.385,2.35699366324773,48.384785550832895,2.3568269487243216
48.435,2.3552324769289794,48.43485354691003,2.356423114502138
48.485,2.357779682615364,48.48476037920818,2.3563280174719385
48.535,2.354957601986437,48.53465217391233,2.356502749871775
48.584,2.3563337521256296,48.58469336384368,2.356483083362859
48.634,2.35637355217307,48.634650866295445,2.3570150540415713
48.685,2.359944150258663,48.68476103301661,2.3572108821808806
48.734,2.3602734023028686,48.7347381497214,2.357722345468838
48.785,2.3571538952907547,48.784672441973775,2.357914305619331
48.836,2.35681782815376,48.83470676691657,2.358630135835965
48.884,2.356758310795693,48.884806799606984,2.358798661424702
48.934,2.358163839961807,48.934885583523304,2.3590177336057128
48.986,2.361045076581027,48.98494638770768,2.358947721039836
49.036,2.357781061400155,49.03493658058115,2.359073585198434
49.084,2.36106999372319,49.08494638770769,2.358830027713523
49.135,2.359625936694655,49.1348855835233,2.358672146226185
49.184,2.362867044422964,49.1848627002281,2.3584763863611538
49.235,2.3551434590256726,49.23487773782209,2.3585348042309997
49.286,2.357932691253787,49.28473193854128,2.358589181480617
49.335,2.355477263633626,49.33465838509243,2.358417283363871
49.384,2.357314441409077,49.384635501797256,2.358364072999103
49.434,2.356610742441023,49.434628963712896,2.3576808802684845
49.484,2.3576640955538366,49.484458319711585,2.3566022729477942
49.535,2.356419088313715,49.53458973520684,2.355859695558938
49.585,2.3574995867140114,49.584737495912954,2.354739632913568
49.635,2.3559969390712845,49.63472768878644,2.3540724570610845
49.684,2.354489648746088,49.68470644001234,2.353066332768381
49.734,2.3526657102646222,49.73461784896951,2.3520848519539936
49.785,2.351727515053433,49.784660673421946,2.350683276371863
49.835,2.349324281414432,49.834782281790694,2.350059931859281
49.886,2.3423093261200254,49.88478718535395,2.348811091808762
49.934,2.345468273132408,49.93467538411172,2.347593194906032
49.986,2.349359094442465,49.98475416802802,2.34672640706221
50.034,2.3463140720082714,50.03475612945332,2.3459104354714033
50.084,2.3468752834892674,50.084718862372576,2.3455315794300504
50.134,2.342136897324507,50.13467996077075,2.3455519580215243
50.185,2.344141535882833,50.18464269369,2.345531511066145
50.235,2.348453676562968,50.234520104608606,2.3454961843606084
50.284,2.348505137439178,50.28436809414769,2.3453920276823053
50.334,2.339765189364935,50.334276887871106,2.3454348772059763
50.385,2.345079764268632,50.38413795357886,2.345178988868703
50.436,2.347943453838844,50.43418764301985,2.3443766797384753
50.483,2.3444131752433965,50.484105916965575,2.3437189617843184
50.533,2.347204242234855,50.5341850277861,2.3432438846512005
50.584,2.342347505945112,50.58413926119571,2.342534526425626
50.634,2.338998079794411,50.63402451781552,2.341698311470551
50.684,2.3390403111709817,50.68398365478839,2.3405482079060747
50.734,2.338705776457521,50.734072572735435,2.339169171850737
50.784,2.3386173583151484,50.784095782934855,2.338243801275806
50.834,2.335744778524003,50.834056554428805,2.3374675721508282
50.885,2.3370761547120424,50.8839548872173,2.335658011167529
50.934,2.335452929419378,50.93407976462821,2.3339219190869507
50.984,2.332986115990943,50.98417979731863,2.3328552397717703
51.034,2.3321748525036736,51.03422392938793,2.3317993404312483
51.084,2.330523046623085,51.08408761032941,2.3310515262503193
51.135,2.3308095607139236,51.13414677999271,2.3297307401891656
51.184,2.3273481799695834,51.184168355671034,2.32857900865041
51.233,2.3290803998395715,51.23415560640656,2.327655311379238
51.284,2.325501420217825,51.284055900620366,2.3267098297288396
51.334,2.3222855742677706,51.33401536449744,2.3262267931153326
51.385,2.3256234837484056,51.38389114089495,2.325844331208844
51.433,2.329356409706917,51.433863680940725,2.3253266537509916
51.485,2.324947724602151,51.483790127491865,2.325090868181442
51.533,2.322397257359324,51.53372638116956,2.324994184438746
51.585,2.3222848935497575,51.58372834259485,2.3246801796034147
51.633,2.3286919279866556,51.63359725400381,2.3249067330702613
51.683,2.326008295276098,51.68371232428821,2.325253413265813
51.733,2.3247989614062075,51.73369761359844,2.3254811129997255
51.784,2.327566677452097,51.78349722131338,2.325755724177392
51.833,2.3242147760691396,51.833539718861594,2.3257104701377918
51.884,2.321572377588696,51.88358875449416,2.3253855209607974
51.934,2.327375742508679,51.93367865315385,2.3253680301179616
51.984,2.325896945275258,51.98371918927677,2.325895086577882
52.034,2.32426500154304,52.033965021248,2.3257521132767427
52.083,2.3296744094896433,52.08404020921792,2.3253059424600995
52.135,2.323139179009852,52.13423700555659,2.32426204584619
52.183,2.322658196212281,52.18421379535719,2.323196389053803
52.234,2.320762618979426,52.23411343576254,2.3218116131154125
52.286,2.32137783387082,52.28407551487336,2.3199860743877716
52.334,2.321873663124651,52.334152664268586,2.3184430046573103
52.384,2.320555991801664,52.38411180124146,2.3165265706850864
52.435,2.316630194983795,52.43404315135588,2.3146086779329664
52.484,2.3092656502723266,52.484036940175756,2.3127893113452402
52.533,2.309432650648772,52.53400621117934,2.311007100477118
52.583,2.304339429585425,52.584010134029946,2.309260042407089
52.633,2.304812697218508,52.63381889506297,2.3084131207489995
52.684,2.3067484908920695,52.68375907159125,2.306854306362535
52.735,2.305737081475104,52.733489048707945,2.3060373361193762
52.784,2.308197877317364,52.783297809740965,2.305032623016838
52.833,2.305879223393865,52.83330990519699,2.3048186008385034
52.883,2.3069594322247142,52.88329552141144,2.3051584633495
52.934,2.3021460136504235,52.93327950310479,2.3055619677119217
52.983,2.305733645383567,52.983299444262045,2.3057387932109914
53.033,2.305697482123122,53.03330271330422,2.305506612155843
53.082,2.3057009813358,53.08325498528852,2.3055865361839105
53.133,2.301681566607649,53.133264792415034,2.3049792026199074
53.183,2.30971100948941,53.183241909119836,2.3042714946955147
53.234,2.3032092551035217,53.23327656096685,2.303198279329419
53.284,2.307903293605936,53.283406341941024,2.3023062468597577
53.334,2.30161710619812,53.33349166394167,2.3014117018367064
53.383,2.297047848609064,53.383389669825945,2.3000418010424517
53.433,2.297272011206662,53.43344197450068,2.2991800295287894
53.484,2.299170266317061,53.483446551159716,2.298019426257264
53.534,2.298555968182535,53.53343445570368,2.2972462850634088
53.58400000000001,2.2929249698574865,53.583510951290485,2.29652059312635
53.633,2.294291552407426,53.63349231775011,2.296065853393564
53.683,2.2924432624566706,53.68357404380437,2.2956746222143805
53.733,2.2975775238928673,53.73361000326824,2.295956681984423
53.783,2.293052789183845,53.783634521084515,2.295922569788423
53.833,2.294760807821302,53.83362602157489,2.2961204348225075
53.885,2.300558858524664,53.88372736188216,2.2955119067731737
53.93299999999999,2.296696942311833,53.93375809087856,2.2949554325133588
53.985,2.296650220700419,53.983770840143016,2.2942360352898628
54.035,2.295223149685253,54.0339084668184,2.2938540663529574
54.084,2.2959709069343406,54.08408401438298,2.293276135084299
54.134,2.2937902106568164,54.13415789473603,2.2918015356330748
54.18299999999999,2.288186987447786,54.18413337691975,2.290511692217912
54.23299999999999,2.286003233012553,54.23412226217637,2.2891428454985654
54.28399999999999,2.283041885966723,54.28398169336303,2.288244381640495
54.334999999999994,2.28371386340778,54.333857796664766,2.286833064240677
54.384,2.289948170754244,54.38366361555984,2.28508413990083
54.434,2.284247540051963,54.43352696959709,2.2841954339709045
54.48400000000001,2.284571837270926,54.48325237005477,2.282818105952387
